date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:46:12	14308/14308	------	200	untouched ('')	application/octet-stream	etag:%2237e4-60401627b7380-gzip%22	https://www.navyfederal.org/etc.clientlibs/nfculibs/clientlibs/uife/clientlib-uife-nfculibs-site/resources/fonts/source-sans/source-sans-pro-v9-latin-regular.woff2	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/etc.clientlibs/nfculibs/clientlibs/uife/clientlib-uife-nfculibs-site/resources/fonts/source-sans/source-sans-pro-v9-latin-regular.woff2	(from https://www.navyfederal.org/)
01:46:12	14308/14308	------	200	untouched ('')	application/octet-stream	etag:%2237e4-60401627b7380-gzip%22	https://www.navyfederal.org/etc.clientlibs/nfculibs/clientlibs/uife/clientlib-uife-nfculibs-site/resources/fonts/source-sans/source-sans-pro-v9-latin-300.woff2	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/etc.clientlibs/nfculibs/clientlibs/uife/clientlib-uife-nfculibs-site/resources/fonts/source-sans/source-sans-pro-v9-latin-300.woff2	(from https://www.navyfederal.org/)
01:46:12	13892/13892	------	200	untouched ('')	application/octet-stream	etag:%223644-60401627b7380-gzip%22	https://www.navyfederal.org/etc.clientlibs/nfculibs/clientlibs/uife/clientlib-uife-nfculibs-site/resources/fonts/source-sans/source-sans-pro-v9-latin-700.woff2	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/etc.clientlibs/nfculibs/clientlibs/uife/clientlib-uife-nfculibs-site/resources/fonts/source-sans/source-sans-pro-v9-latin-700.woff2	(from https://www.navyfederal.org/)
01:46:12	13992/13992	------	200	untouched ('')	application/octet-stream	etag:%2236a8-60401627b7380-gzip%22	https://www.navyfederal.org/etc.clientlibs/nfculibs/clientlibs/uife/clientlib-uife-nfculibs-site/resources/fonts/source-sans/source-sans-pro-v9-latin-600.woff2	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/etc.clientlibs/nfculibs/clientlibs/uife/clientlib-uife-nfculibs-site/resources/fonts/source-sans/source-sans-pro-v9-latin-600.woff2	(from https://www.navyfederal.org/)
01:46:12	156/156	------	301	error ('Moved%20Permanently')	text/html	date:Sat,%2009%20Sep%202023%2004:31:23%20GMT	http://www.navyfederal.org/checking-savings/savings/certificates.html?intcmp=hp|hero|||cdira|newrates|07112022|||	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/checking-savings/savings/certificates.43da02.delayed	(from https://www.navyfederal.org/)
01:46:12	13980/13980	------	200	untouched ('')	application/octet-stream	etag:%22369c-60401627b7380-gzip%22	https://www.navyfederal.org/etc.clientlibs/nfculibs/clientlibs/uife/clientlib-uife-nfculibs-site/resources/fonts/source-sans/source-sans-pro-v9-latin-italic.woff2	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/etc.clientlibs/nfculibs/clientlibs/uife/clientlib-uife-nfculibs-site/resources/fonts/source-sans/source-sans-pro-v9-latin-italic.woff2	(from https://www.navyfederal.org/)
01:46:12	77160/77160	------	200	untouched ('')	application/octet-stream	date:Mon,%2028%20Aug%202023%2020:17:34%20GMT	https://www.navyfederal.org/etc.clientlibs/nfculibs/clientlibs/uife/clientlib-uife-nfculibs-site/resources/fonts/font-awesome/fontawesome-webfont.woff2?v=4.7.0	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/etc.clientlibs/nfculibs/clientlibs/uife/clientlib-uife-nfculibs-site/resources/fonts/font-awesome/fontawesome-webfont3e6e.woff2	(from https://www.navyfederal.org/)
01:46:12	82048/82048	------	200	untouched ('')	application/x-font-woff	date:Mon,%2028%20Aug%202023%2020:17:34%20GMT	https://www.navyfederal.org/etc.clientlibs/nfculibs/clientlibs/uife/clientlib-uife-nfculibs-site/resources/fonts/nfcu-icons/nfcu-icons.woff?vw3v7d	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/etc.clientlibs/nfculibs/clientlibs/uife/clientlib-uife-nfculibs-site/resources/fonts/nfcu-icons/nfcu-icons52e1.woff	(from https://www.navyfederal.org/)
01:46:12	81972/81972	------	200	untouched ('')	application/x-font-ttf	date:Mon,%2028%20Aug%202023%2020:17:34%20GMT	https://www.navyfederal.org/etc.clientlibs/nfculibs/clientlibs/uife/clientlib-uife-nfculibs-site/resources/fonts/nfcu-icons/nfcu-icons.ttf?vw3v7d	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/etc.clientlibs/nfculibs/clientlibs/uife/clientlib-uife-nfculibs-site/resources/fonts/nfcu-icons/nfcu-icons52e1.ttf	(from https://www.navyfederal.org/)
01:46:12	0/0	------	200	untouched ('OK')	text/css	etag:W/%220-2386f26fb1bdc0%22	https://www.navyfederal.org/etc.clientlibs/nfo/clientlibs/uife/clientlib-uife-nfo-site-dependencies.lc-d41d8cd98f00b204e9800998ecf8427e-lc.min.css	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/etc.clientlibs/nfo/clientlibs/uife/clientlib-uife-nfo-site-dependencies.lc-d41d8cd98f00b204e9800998ecf8427e-lc.min.css	(from https://www.navyfederal.org/)
01:46:12	194073/194073	------	200	untouched ('OK')	text/css	etag:W/%222f619-2386f26fb1bdc0-gzip%22	https://www.navyfederal.org/etc.clientlibs/nfo/clientlibs/uife/clientlib-uife-basePage.lc-6b2d932eda6804859b9739395c22d61c-lc.min.css	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/etc.clientlibs/nfo/clientlibs/uife/clientlib-uife-basePage.lc-6b2d932eda6804859b9739395c22d61c-lc.min.css	(from https://www.navyfederal.org/)
01:46:12	37397/37397	------	200	untouched ('OK')	text/css	etag:W/%229215-2386f26fb1bdc0-gzip%22	https://www.navyfederal.org/etc.clientlibs/nfo/clientlibs/uife/clientlib-uife-homePage.lc-b9318f69b809bc216d731beb24f08b46-lc.min.css	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/etc.clientlibs/nfo/clientlibs/uife/clientlib-uife-homePage.lc-b9318f69b809bc216d731beb24f08b46-lc.min.css	(from https://www.navyfederal.org/)
01:46:12	317959/317959	------	200	untouched ('OK')	application/x-javascript	etag:%22968484204486aa77284becb9536463bf:1692888429.261542%22	http://assets.adobedtm.com/launch-ENade6a82789f74a53a864dd294d952d3d.min.js	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/assets.adobedtm.com/launch-ENade6a82789f74a53a864dd294d952d3d.min.js	(from https://www.navyfederal.org/)
01:46:12	99964/99964	------	200	untouched ('OK')	text/html	etag:W/%2218609-604e58de5ab55-gzip%22	https://www.navyfederal.org/checking-savings/checking.html	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/checking-savings/checking.html	(from https://www.navyfederal.org/)
01:46:12	68703/68703	------	200	untouched ('OK')	text/html	etag:%2210bec-604e54bddb1f2-gzip%22	https://www.navyfederal.org/checking-savings/savings.html	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/checking-savings/savings.html	(from https://www.navyfederal.org/)
01:46:12	74664/74664	------	200	untouched ('OK')	text/html	etag:%2212335-604e521f1600e-gzip%22	https://www.navyfederal.org/checking-savings/savings/certificates.html	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/checking-savings/savings/certificates.html	(from https://www.navyfederal.org/)
01:46:12	75395/75395	------	200	untouched ('OK')	text/html	etag:%2212610-604e57968cc2c-gzip%22	https://www.navyfederal.org/checking-savings/savings/money-market.html	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/checking-savings/savings/money-market.html	(from https://www.navyfederal.org/)
01:46:12	75666/75666	------	200	untouched ('OK')	text/html	etag:%221271f-604e556a8585d-gzip%22	https://www.navyfederal.org/checking-savings/savings/retirement-savings.html	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/checking-savings/savings/retirement-savings.html	(from https://www.navyfederal.org/)
01:46:12	78920/78920	------	200	untouched ('OK')	text/html	etag:%22133d5-604e55864d370-gzip%22	https://www.navyfederal.org/checking-savings/savings/education-savings.html	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/checking-savings/savings/education-savings.html	(from https://www.navyfederal.org/)
01:46:12	53966/53966	------	200	untouched ('OK')	text/html	etag:%22d25b-604e525dac771-gzip%22	https://www.navyfederal.org/checking-savings/cards.html	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/checking-savings/cards.html	(from https://www.navyfederal.org/)
01:46:12	29940/29940	------	200	untouched ('OK')	text/html	etag:%227481-604e4abcad21c-gzip%22	https://www.navyfederal.org/investment-services/investments.html	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/investment-services/investments.html	(from https://www.navyfederal.org/)
01:46:12	0/0	------	404	error ('Not%20Found')	image/png	date:Sat,%2009%20Sep%202023%2004:32:27%20GMT	https://www.navyfederal.org/etc.clientlibs/nfo/clientlibs/uife/clientlib-uife-basePage/resources/images/NFCU_horizontal_sm_rev.png	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/etc.clientlibs/nfo/clientlibs/uife/clientlib-uife-basePage/resources/images/NFCU_horizontal_sm_rev.94.delayed	(from https://www.navyfederal.org/etc.clientlibs/nfo/clientlibs/uife/clientlib-uife-basePage.lc-6b2d932eda6804859b9739395c22d61c-lc.min.css)
01:46:12	65239/65239	------	200	untouched ('OK')	text/html	date:Sat,%2009%20Sep%202023%2004:30:43%20GMT	https://www.navyfederal.org/checking-savings/checking/resources/direct-deposit.html?intcmp=nav|chksvmenu|||directdeposit|10/19/2017|||	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/checking-savings/checking/resources/direct-deposit5ea4.html	(from https://www.navyfederal.org/)
01:46:12	57934/57934	------	200	untouched ('OK')	text/html	date:Sat,%2009%20Sep%202023%2004:30:44%20GMT	https://www.navyfederal.org/checking-savings/savings/savings-resources/certificate-laddering-strategy.html?intcmp=nav|chksvmenu|||certstrategy|7/29/2019|||	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/checking-savings/savings/savings-resources/certificate-laddering-strategyf25a.html	(from https://www.navyfederal.org/)
01:46:12	117053/117053	------	200	untouched ('OK')	text/html	etag:W/%221c8ca-604e581d3d9ca-gzip%22	https://www.navyfederal.org/loans-cards/credit-cards.html	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/loans-cards/credit-cards.html	(from https://www.navyfederal.org/)
01:46:12	92854/92854	------	200	untouched ('OK')	text/html	etag:%2216a43-604e5223be678-gzip%22	https://www.navyfederal.org/loans-cards/auto-loans.html	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/loans-cards/auto-loans.html	(from https://www.navyfederal.org/)
01:46:12	0/0	------	404	error ('Not%20Found')	image/png	date:Sat,%2009%20Sep%202023%2004:32:28%20GMT	https://www.navyfederal.org/etc.clientlibs/nfo/clientlibs/uife/clientlib-uife-basePage/resources/images/NFCU_horizontal_rev.png	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/etc.clientlibs/nfo/clientlibs/uife/clientlib-uife-basePage/resources/images/NFCU_horizontal_rev.96.delayed	(from https://www.navyfederal.org/etc.clientlibs/nfo/clientlibs/uife/clientlib-uife-basePage.lc-6b2d932eda6804859b9739395c22d61c-lc.min.css)
01:46:12	112445/112445	------	200	untouched ('OK')	text/html	etag:%221b6ca-604e557babbbc-gzip%22	https://www.navyfederal.org/loans-cards/mortgage.html	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/loans-cards/mortgage.html	(from https://www.navyfederal.org/)
01:46:12	92021/92021	------	200	untouched ('OK')	text/html	etag:%2216702-604e52ad1a087-gzip%22	https://www.navyfederal.org/loans-cards/personal-loans.html	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/loans-cards/personal-loans.html	(from https://www.navyfederal.org/)
01:46:12	97390/97390	------	200	untouched ('OK')	text/html	etag:W/%2217bfb-604e58ebc93ca-gzip%22	https://www.navyfederal.org/loans-cards/student-loans.html	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/loans-cards/student-loans.html	(from https://www.navyfederal.org/)
01:46:12	117032/117032	------	200	untouched ('OK')	text/html	etag:%221c8b5-604e530ce32c3-gzip%22	https://www.navyfederal.org/loans-cards/equity.html	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/loans-cards/equity.html	(from https://www.navyfederal.org/)
01:46:12	15/15	------	404	error ('Not%20Found')	image/svg+xml	date:Sat,%2009%20Sep%202023%2004:32:29%20GMT	https://www.navyfederal.org/content/dam/logos/nfcu/navy-federal-credit-union-logo-veterans.svg	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/content/dam/logos/nfcu/navy-federal-credit-union-logo-veterans.98.delayed	(from https://www.navyfederal.org/etc.clientlibs/nfo/clientlibs/uife/clientlib-uife-basePage.lc-6b2d932eda6804859b9739395c22d61c-lc.min.css)
01:46:12	62966/62966	------	200	untouched ('OK')	text/html	etag:W/%22f583-604e58ee1561b-gzip%22	https://www.navyfederal.org/loans-cards/auto-loans/motorcycle-boat-rv.html	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/loans-cards/auto-loans/motorcycle-boat-rv.html	(from https://www.navyfederal.org/)
01:46:12	64811/64811	------	200	untouched ('OK')	text/html	date:Sat,%2009%20Sep%202023%2004:30:52%20GMT	https://www.navyfederal.org/loans-cards/mortgage/mortgage-basics/preapproval.html?intcmp=nav|lncrdmenu||||mtgpreapp|04/08/2022|||	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/loans-cards/mortgage/mortgage-basics/preapprovalb801.html	(from https://www.navyfederal.org/)
01:46:12	77980/77980	------	200	untouched ('OK')	text/html	date:Sat,%2009%20Sep%202023%2004:30:53%20GMT	https://www.navyfederal.org/loans-cards/auto-loans/auto-resources/car-buying-service.html?intcmp=nav|lncrdmenu||||truecar|05232023|||	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/loans-cards/auto-loans/auto-resources/car-buying-servicef530.html	(from https://www.navyfederal.org/)
01:46:12	66198/66198	------	200	untouched ('OK')	text/html	etag:%2210223-604e541062aba-gzip%22	https://www.navyfederal.org/services/security.html	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/services/security.html	(from https://www.navyfederal.org/)
01:46:12	75805/75805	------	200	untouched ('OK')	text/html	etag:%22127aa-604e532184fec-gzip%22	https://www.navyfederal.org/services/mobile-online-banking.html	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/services/mobile-online-banking.html	(from https://www.navyfederal.org/)
01:46:12	60795/60795	------	200	untouched ('OK')	text/html	etag:%22ed08-604e5552fbc96-gzip%22	https://www.navyfederal.org/branches-atms.html	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/branches-atms.html	(from https://www.navyfederal.org/)
01:46:12	65268/65268	------	200	untouched ('OK')	text/html	etag:%22fe81-604e5650e59e3-gzip%22	https://www.navyfederal.org/services/business.html	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/services/business.html	(from https://www.navyfederal.org/)
01:46:12	61775/61775	------	200	untouched ('OK')	text/html	etag:W/%22f0dc-604e58f4fa0f7-gzip%22	https://www.navyfederal.org/services/transfers.html	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/services/transfers.html	(from https://www.navyfederal.org/)
01:46:12	109438/109438	------	200	untouched ('OK')	text/html	etag:%221ab0b-604e52ca869f4-gzip%22	https://www.navyfederal.org/services/ways-to-bank-with-us.html	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/services/ways-to-bank-with-us.html	(from https://www.navyfederal.org/)
01:46:12	156/156	------	301	error ('Moved%20Permanently')	text/html	date:Sat,%2009%20Sep%202023%2004:31:00%20GMT	http://www.navyfederal.org/investment-services	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/investment-services	(from https://www.navyfederal.org/)
01:46:12	67196/67196	------	200	untouched ('OK')	text/html	date:Sat,%2009%20Sep%202023%2004:31:02%20GMT	https://www.navyfederal.org/services/business/resources.html?intcmp=nav|svcsmenu||||bizres|04/27/2022|||	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/services/business/resourcesaa4d.html	(from https://www.navyfederal.org/)
01:46:12	72608/72608	------	200	untouched ('OK')	text/html	date:Sat,%2009%20Sep%202023%2004:31:03%20GMT	https://www.navyfederal.org/services/transfers/zelle.html?intcmp=nav|svcsmenu||||zelle|12/06/2019|||	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/services/transfers/zelle5740.html	(from https://www.navyfederal.org/)
01:46:12	89653/89653	------	200	untouched ('OK')	text/html	etag:%2215dc2-604e554cb58ef-gzip%22	https://www.navyfederal.org/makingcents.html	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/makingcents.html	(from https://www.navyfederal.org/)
01:46:12	59403/59403	------	200	untouched ('OK')	text/html	etag:W/%22e798-604e58fb8cb4d-gzip%22	https://www.navyfederal.org/makingcents/savings-budgeting.html	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/makingcents/savings-budgeting.html	(from https://www.navyfederal.org/)
01:46:12	64962/64962	------	200	untouched ('OK')	text/html	etag:%22fd4f-604e52d51e55b-gzip%22	https://www.navyfederal.org/makingcents/credit-debt.html	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/makingcents/credit-debt.html	(from https://www.navyfederal.org/)
01:46:12	58273/58273	------	200	untouched ('OK')	text/html	etag:%22e32e-604e53c490eda-gzip%22	https://www.navyfederal.org/makingcents/investing.html	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/makingcents/investing.html	(from https://www.navyfederal.org/)
01:46:12	62299/62299	------	200	untouched ('OK')	text/html	etag:%22f2e8-604e58941475a-gzip%22	https://www.navyfederal.org/makingcents/military-life.html	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/makingcents/military-life.html	(from https://www.navyfederal.org/)
01:46:12	58162/58162	------	200	untouched ('OK')	text/html	etag:%22e2bf-604e55c96316c-gzip%22	https://www.navyfederal.org/makingcents/home-ownership.html	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/makingcents/home-ownership.html	(from https://www.navyfederal.org/)
01:46:12	57759/57759	------	200	untouched ('OK')	text/html	etag:%22e12c-604e5554e9728-gzip%22	https://www.navyfederal.org/makingcents/auto.html	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/makingcents/auto.html	(from https://www.navyfederal.org/)
01:46:12	57678/57678	------	200	untouched ('OK')	text/html	etag:%22e0db-604e557f8b731-gzip%22	https://www.navyfederal.org/makingcents/business.html	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/makingcents/business.html	(from https://www.navyfederal.org/)
01:46:12	243/243	------	301	error ('Moved%20Permanently')	text/html	date:Sat,%2009%20Sep%202023%2004:32:29%20GMT	https://www.navyfederal.org/get	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/get.99.delayed	(from http://assets.adobedtm.com/launch-ENade6a82789f74a53a864dd294d952d3d.min.js)
01:46:12	54677/54677	------	200	untouched ('OK')	text/html	etag:W/%22d522-604e59004306a-gzip%22	https://www.navyfederal.org/makingcents/tools.html	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/makingcents/tools.html	(from https://www.navyfederal.org/)
01:46:12	58288/58288	------	200	untouched ('OK')	text/html	etag:%22e33d-604e536f9ff22-gzip%22	https://www.navyfederal.org/makingcents/privacy-security.html	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/makingcents/privacy-security.html	(from https://www.navyfederal.org/)
01:46:12	65309/65309	------	200	untouched ('OK')	text/html	etag:W/%22feaa-604e590222484-gzip%22	https://www.navyfederal.org/makingcents/personal-finance-counseling.html	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/makingcents/personal-finance-counseling.html	(from https://www.navyfederal.org/)
01:46:12	89653/89653	------	200	untouched ('OK')	text/html	date:Sat,%2009%20Sep%202023%2004:31:13%20GMT	https://www.navyfederal.org/makingcents.html?intcmp=nav|rscmenu||||makingcents|05/25/2022|||	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/makingcents8253.html	(from https://www.navyfederal.org/)
01:46:12	51509/51509	------	404	error ('Not%20Found')	application/javascript	date:Sat,%2009%20Sep%202023%2004:32:32%20GMT	https://www.navyfederal.org/helpers/getObjectProperty.js	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/helpers/getObjectProperty.9a.delayed	(from http://assets.adobedtm.com/launch-ENade6a82789f74a53a864dd294d952d3d.min.js)
01:46:12	63364/63364	------	200	untouched ('OK')	text/html	date:Sat,%2009%20Sep%202023%2004:31:14%20GMT	https://www.navyfederal.org/makingcents/tools/credit-simulator.html?intcmp=nav|rscmenu|||credstim|05/24/2022|||	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/makingcents/tools/credit-simulator7775.html	(from https://www.navyfederal.org/)
01:46:12	88478/88478	------	200	untouched ('OK')	text/html	etag:%221592b-604e5290f3222-gzip%22	https://www.navyfederal.org/membership/become-a-member.html	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/membership/become-a-member.html	(from https://www.navyfederal.org/)
01:46:12	75841/75841	------	200	untouched ('OK')	text/html	etag:W/%22127ce-604e5906075ea-gzip%22	https://www.navyfederal.org/membership/welcome-to-navy-federal.html	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/membership/welcome-to-navy-federal.html	(from https://www.navyfederal.org/)
01:46:12	88114/88114	------	200	untouched ('OK')	text/html	etag:%22157bf-604e5388f0850-gzip%22	https://www.navyfederal.org/membership/offers-discounts.html	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/membership/offers-discounts.html	(from https://www.navyfederal.org/)
01:46:12	96736/96736	------	200	untouched ('OK')	text/html	etag:%221796d-604e52cf5654b-gzip%22	https://www.navyfederal.org/about.html	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/about.html	(from https://www.navyfederal.org/)
01:46:12	67034/67034	------	200	untouched ('OK')	text/html	etag:%2210567-604e5570c75b4-gzip%22	https://www.navyfederal.org/contact-us.html	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/contact-us.html	(from https://www.navyfederal.org/)
01:46:12	72431/72431	------	200	untouched ('OK')	text/html	date:Sat,%2009%20Sep%202023%2004:31:19%20GMT	https://www.navyfederal.org/membership/eligibility.html?intcmp=nav|mbrspmenu|||eligibility|10/19/2017|||	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/membership/eligibility8ede.html	(from https://www.navyfederal.org/)
01:46:12	88124/88124	------	200	untouched ('OK')	text/html	date:Sat,%2009%20Sep%202023%2004:31:20%20GMT	https://www.navyfederal.org/membership/offers-discounts.html.html?intcmp=	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/membership/offers-discounts.html06d3.html	(from https://www.navyfederal.org/)
01:46:12	51521/51521	------	404	error ('Not%20Found')	application/javascript	date:Sat,%2009%20Sep%202023%2004:32:34%20GMT	https://www.navyfederal.org/Unable%20to%20load%20target-vec.js	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/Unable%20to%20load%20target-vec.9b.delayed	(from http://assets.adobedtm.com/launch-ENade6a82789f74a53a864dd294d952d3d.min.js)
01:46:12	56763/56763	------	200	untouched ('OK')	text/html	etag:%22db89-604e533ec0c20-gzip%22	https://www.navyfederal.org/policy/browser-support.html	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/policy/browser-support.html	(from https://www.navyfederal.org/)
01:46:12	74664/74664	------	200	untouched ('OK')	text/html	date:Sat,%2009%20Sep%202023%2004:31:24%20GMT	https://www.navyfederal.org/checking-savings/savings/certificates.html?intcmp=hp|hero|||cdira|newrates|07112022|||	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/checking-savings/savings/certificatesda02.html	(from https://www.navyfederal.org/)
01:46:12	68116/68116	------	200	untouched ('OK')	text/html	etag:%22109a1-604e56f3bd56b-gzip%22	https://www.navyfederal.org/checking-savings/checking/debit.html	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/checking-savings/checking/debit.html	(from https://www.navyfederal.org/)
01:46:12	67613/67613	------	200	untouched ('')	image/jpeg	etag:%220x8DB89FC3D0053CF%22	https://www.navyfederal.org/content/dam/nfo/us-map.jpg	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/content/dam/nfo/us-map.jpg	(from https://www.navyfederal.org/)
01:46:12	75466/75466	------	200	untouched ('OK')	text/html	date:Sat,%2009%20Sep%202023%2004:31:28%20GMT	https://www.navyfederal.org/loans-cards/mortgage/refinancing.html?intcmp=hp|ftrdp|1|mtg|refi|08/13/2021|||	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/loans-cards/mortgage/refinancing04b2.html	(from https://www.navyfederal.org/)
01:46:12	85984/85984	------	200	untouched ('OK')	text/html	date:Sat,%2009%20Sep%202023%2004:31:29%20GMT	https://www.navyfederal.org/loans-cards/credit-cards/cash-rewards.html?intcmp=hp|ftrdp|2|crd|cshrw|12/06/2020|||	C:/Users/Trina/OneDrive/Desktop/spam%20pages%20phish/navyfederal/www.navyfederal.org/loans-cards/credit-cards/cash-rewardsfa93.html	(from https://www.navyfederal.org/)
